AMC_ID,MF_ID,MF_NAME
22,2242,SBI DEBT FUND SERIES-90 DAYS-10-DIV
22,2241,SBI DEBT FUND SERIES-90 DAYS-10-GR
22,2314,SBI DEBT FUND SERIES-90 DAYS-11-DIV
22,2313,SBI DEBT FUND SERIES-90 DAYS-11-GR
22,3639,SBI DEBT FUND SERIES-90 DAYS-24 (27/05/2008)-DIVIDEND
22,3640,SBI DEBT FUND SERIES-90 DAYS-24 (27/05/2008)-GROWTH
22,3657,SBI DEBT FUND SERIES-90 DAYS-25 (03/06/08) - DIVIDEND
22,3656,SBI DEBT FUND SERIES-90 DAYS-25 (03/06/08) - GROWTH
22,1947,SBI DEBT FUND SERIES-90 DAYS-5
22,3406,SBI Debt Fund Series-90- Days-23- (30/04/2008) Dividend
22,3405,SBI Debt Fund Series-90- Days-23- (30/04/2008) Growth
22,4221,SBI Debt Fund Series-90-Days-31-(04/11/2008) Dividend
22,4220,SBI Debt Fund Series-90-Days-31-(04/11/2008) Growth
22,2907,SBI DEBT FUND SERIES-90D-16(16/10/07)-DIVIDEND
22,2906,SBI DEBT FUND SERIES-90D-16(16/10/07)-GROWTH
22,3227,SBI DEBT FUND SERIES-90D-20-(26/02/08)-DIVIDEND
22,3228,SBI DEBT FUND SERIES-90D-20-(26/02/08)-GROWTH
22,3264,SBI DEBT FUND SERIES-90D-21-(04-MAR-2008)-DIVIDEND
22,3265,SBI DEBT FUND SERIES-90D-21-(04-MAR-2008)-GROWTH
22,3833,SBI DEBT FUND SERIES-90D-27-(05/08/2008)-DIVIDEND
22,3834,SBI DEBT FUND SERIES-90D-27-(05/08/2008)-GROWTH
22,4107,SBI DEBT FUND SERIES-90D-30 (29/10/2008) DIVIDEND
22,4106,SBI DEBT FUND SERIES-90D-30 (29/10/2008) GROWTH
22,4257,SBI DEBT FUND SERIES-90D-32(26/11/08) DIVIDEND
22,4258,SBI DEBT FUND SERIES-90D-32(26/11/08) GROWTH
22,2805,SBI DEBT FUND SERS-90D-13-(28/8/07) DIVIDEND
22,2804,SBI DEBT FUND SERS-90D-13-(28/8/07) GROWTH
22,2819,SBI DEBT FUND SERS-90D-14-(4/9/07) - DIVIDEND
22,2818,SBI DEBT FUND SERS-90D-14-(4/9/07) - GROWTH
22,2839,SBI DEBT FUND SERS-90D-15-(12/9/07)-DIVIDEND
22,2838,SBI DEBT FUND SERS-90D-15-(12/9/07)-GROWTH
22,2991,SBI DEBT FUND SERS-90D-18-(27/11/07)-D
22,2992,SBI DEBT FUND SERS-90D-18-(27/11/07)-G
22,3908,SBI DEBT FUND SERS-90D-28(26/08/08)- DIVIDEND
22,3909,SBI DEBT FUND SERS-90D-28(26/08/08)- GROWTH
22,453,SBI DEBT HYBRID FUND - DIVIDEND
22,454,SBI DEBT HYBRID FUND - GROWTH
22,13572,SBI Dividend Yield Fund
22,7809,SBI Dual Advantage Fund - Series I
22,8360,SBI Dual Advantage Fund - Series II
22,8468,SBI Dual Advantage Fund - Series III
22,8642,SBI DUAL ADVANTAGE FUND - SERIES IV
22,9278,SBI DUAL ADVANTAGE FUND - SERIES IX
22,8979,SBI DUAL ADVANTAGE FUND - SERIES V
22,9047,SBI DUAL ADVANTAGE FUND - SERIES VI
22,9123,SBI DUAL ADVANTAGE FUND - SERIES VII
22,9213,SBI DUAL ADVANTAGE FUND - SERIES VIII
22,9367,SBI DUAL ADVANTAGE FUND - SERIES X
22,9411,SBI DUAL ADVANTAGE FUND - SERIES XI
22,9488,SBI DUAL ADVANTAGE FUND - SERIES XII
22,9540,SBI DUAL ADVANTAGE FUND - SERIES XIII
22,10702,SBI DUAL ADVANTAGE FUND - SERIES XIX
22,10378,SBI Dual Advantage Fund - Series XV
22,10456,SBI DUAL ADVANTAGE FUND - SERIES XVI
22,10511,SBI DUAL ADVANTAGE FUND - SERIES XVII
22,10664,SBI Dual Advantage Fund - Series XVIII
22,10834,SBI DUAL ADVANTAGE FUND - SERIES XXII
22,10891,SBI DUAL ADVANTAGE FUND - SERIES XXIII
22,10931,SBI DUAL ADVANTAGE FUND - SERIES XXIV
22,11333,SBI Dual Advantage Fund - Series XXIX
22,10957,SBI DUAL ADVANTAGE FUND - SERIES XXV
22,11011,SBI DUAL ADVANTAGE FUND - SERIES XXVI
22,11096,SBI DUAL ADVANTAGE FUND - SERIES XXVII
22,11205,SBI DUAL ADVANTAGE FUND - SERIES XXVIII
22,11520,SBI Dual Advantage Fund - Series XXX
22,9603,SBI DUAL ADVANTAGE FUND -SERIES-XIV
22,9193,SBI DYNAMIC ASSET ALLOCATION FUND
22,11596,SBI DYNAMIC BOND FUND
22,1058,SBI DYNAMIC BOND FUND - DIVIDEND
22,1057,SBI DYNAMIC BOND FUND - Growth
22,6590,SBI EDGE FUND (Mrgd Schs) SBI Magnum Income Plus Fund-Savings Plan & SBI Magnum NRI Invst Fund - FAP
22,13866,SBI Energy Opportunities Fund
22,11589,SBI EQUITY HYBRID FUND
22,692,SBI EQUITY HYBRID FUND - DIVIDEND
22,1329,SBI EQUITY HYBRID FUND - GROWTH
22,11843,SBI Equity Minimum Variance Fund
22,8678,SBI EQUITY OPPORTUNITIES FUND - SERIES I
22,9011,SBI EQUITY OPPORTUNITIES FUND - SERIES II
22,9435,SBI EQUITY OPPORTUNITIES FUND - SERIES IV
22,9285,SBI EQUITY SAVINGS FUND
22,693,SBI ESG Exclusionary Strategy Fund
22,7689,SBI FIXED INTERVAL DEBT SERIES - 30 DAYS - 1
22,7611,SBI FIXED INTERVAL DEBT SERIES - 90 DAYS - 1
22,11905,SBI Fixed Maturity Plan (FMP) - Series 1 (3668 Days)
22,11985,SBI Fixed Maturity Plan (FMP) - Series 10 (1178 Days)
22,11990,SBI Fixed Maturity Plan (FMP) - Series 11 (1178 Days)
22,12005,SBI Fixed Maturity Plan (FMP) - Series 14 (384 Days)
22,12009,SBI Fixed Maturity Plan (FMP) - Series 15 (1123 Days)
22,12014,SBI Fixed Maturity Plan (FMP) - Series 16 (1116 Days)
22,12021,SBI Fixed Maturity Plan (FMP) - Series 17 (1116 Days)
22,12024,SBI Fixed Maturity Plan (FMP) - Series 18 (1108 Days)
22,12030,SBI Fixed Maturity Plan (FMP) - Series 19 (1115 Days)
22,11928,SBI Fixed Maturity Plan (FMP) - Series 2 (1178 Days)
22,12033,SBI Fixed Maturity Plan (FMP) - Series 20 (1109 Days)
22,12038,SBI Fixed Maturity Plan (FMP) - Series 21 (1109 Days)
22,12040,SBI Fixed Maturity Plan (FMP) - Series 22 (1106 Days)
22,12044,SBI Fixed Maturity Plan (FMP) - Series 24 (1107 Days)
22,12046,SBI Fixed Maturity Plan (FMP) - Series 25 (1120 Days)
22,12048,SBI Fixed Maturity Plan (FMP) - Series 26 (1112 Days)
22,12063,SBI Fixed Maturity Plan (FMP) - Series 27 (1203 Days)
22,12085,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days)
22,11934,SBI Fixed Maturity Plan (FMP) - Series 3 (1179 Days)
22,12103,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days)
22,12114,SBI Fixed Maturity Plan (FMP) - Series 32 ( 1140 Days)
22,12118,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days)
22,12119,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days)
22,11944,SBI Fixed Maturity Plan (FMP) - Series 4 (365 Days)
22,12221,SBI Fixed Maturity Plan (FMP) - Series 41 (1498)
22,12264,SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days)
22,12274,SBI Fixed Maturity Plan (FMP) - Series 47 (1434 Days)
22,12282,SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days)
22,12290,SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days)
22,11952,SBI Fixed Maturity Plan (FMP) - Series 5 (92 Days)
22,12299,SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days)
22,12304,SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days)
22,12310,SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days)
22,12326,SBI Fixed Maturity Plan (FMP) - Series 53 (1839 Days)
22,12336,SBI Fixed Maturity Plan (FMP) - Series 54 (1842 Days)
22,12343,SBI Fixed Maturity Plan (FMP) - Series 55 (1849 Days)
22,12361,SBI Fixed Maturity Plan (FMP) - Series 56 (1232 Days)
22,12363,SBI Fixed Maturity Plan (FMP) - Series 57 (1835 Days)
22,12370,SBI Fixed Maturity Plan (FMP) - Series 58 (1842 Days)
22,12710,SBI Fixed Maturity Plan (FMP) - Series 59 (1618 Days)
22,11953,SBI Fixed Maturity Plan (FMP) - Series 6 (3668 Days)
22,12723,SBI Fixed Maturity Plan (FMP) - Series 60 (1878 Days)
22,12750,SBI Fixed Maturity Plan (FMP) - Series 61 (1927 Days)
22,13080,SBI Fixed Maturity Plan (FMP) - Series 62 (191 Days)
22,13136,SBI Fixed Maturity Plan (FMP) - Series 63 (372 Days)
22,13144,SBI Fixed Maturity Plan (FMP) - Series 64 (1169 Days)
22,13147,SBI Fixed Maturity Plan (FMP) - Series 65 (367 Days)
22,13085,SBI Fixed Maturity Plan (FMP) - Series 66 (1361 Days)
22,13103,SBI Fixed Maturity Plan (FMP) - Series 67 (1467 Days)
22,13159,SBI Fixed Maturity Plan (FMP) - Series 68 (1302 Days)
22,13202,SBI Fixed Maturity Plan (FMP) - Series 69 (367 Days)
22,11964,SBI Fixed Maturity Plan (FMP) - Series 7 (1175 Days)
22,13220,SBI Fixed Maturity Plan (FMP) - Series 71 (364 Days)
22,13592,SBI Fixed Maturity Plan (FMP) - Series 79 (1130 Days)
22,11966,SBI Fixed Maturity Plan (FMP) - Series 8 (1178 Days)
22,11979,SBI Fixed Maturity Plan (FMP) - Series 9 (1178 Days)
22,12042,SBI Fixed Maturity Plan (FMP) -Series 23 (1106 Days)
22,11995,SBI Fixed Maturity Plan (FMP) Series 12 (1179 Days)
22,11997,SBI Fixed Maturity Plan (FMP) Series 13 (1108 Days)
22,12224,SBI Fixed Maturity Plan (FMP) Series 42 (1857 Days)
22,12241,SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days)
22,12248,SBI Fixed Maturity Plan (FMP) Series 44 (1855 Days)
22,12255,SBI Fixed Maturity Plan (FMP) Series 45 (1840 Days)
22,13229,SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days)
22,13244,SBI Fixed Maturity Plan (FMP)-Series 73 (1226 Days)
22,13515,SBI Fixed Maturity Plan (FMP)-Series 74 (1243 Days)
22,13520,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)
22,13536,SBI Fixed Maturity Plan (FMP)-Series 76 (1221 Days)
22,13552,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)
22,13565,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days)
22,13609,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days)
22,13615,SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days)
22,13616,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days)
22,13831,SBI Fixed Maturity Plan (FMP)-Series 91 (90 Days)
22,13861,SBI Fixed Maturity Plan (FMP)-Series 92 (91 Days)
22,11605,SBI FLEXICAP FUND
22,12158,SBI Floating Rate Debt Fund
22,11598,SBI FOCUSED EQUITY FUND
22,1267,SBI FOCUSED EQUITY FUND - DIVIDEND
22,1266,SBI FOCUSED EQUITY FUND - GROWTH
22,4352,SBI Gold ETF
22,5636,SBI GOLD FUND
22,11590,SBI HEALTHCARE OPPORTUNITIES FUND
22,258,SBI HEALTHCARE OPPORTUNITIES FUND - DIVIDEND
22,1316,SBI HEALTHCARE OPPORTUNITIES FUND - GROWTH
22,8957,SBI INFLATION INDEXED BOND FUND
22,11609,SBI INFRASTRUCTURE FUND
22,2659,SBI INFRASTRUCTURE FUND - DIVIDEND
22,2660,SBI INFRASTRUCTURE FUND - GROWTH
22,13968,SBI Innovative Opportunities Fund
22,12203,SBI International Access - US Equity FoF
22,11586,SBI LARGE & MIDCAP FUND
22,694,SBI LARGE & MIDCAP FUND - DIVIDEND
22,1421,SBI LARGE & MIDCAP FUND - GROWTH
22,11595,SBI LIQUID FUND
22,2345,SBI LIQUID FUND - DAILY DIVIDEND
22,2347,SBI LIQUID FUND - FORTNIGHTLY DIVIDEND
22,2344,SBI LIQUID FUND - GROWTH
22,2343,SBI Liquid Fund - Institutional  - Fortnightly Dividend
22,2342,SBI Liquid Fund - Institutional  - Weekly Dividend
22,2340,SBI Liquid Fund - Institutional - Daily Dividend
22,2339,SBI Liquid Fund - Institutional - Growth
22,2346,SBI LIQUID FUND - WEEKLY DIVIDEND
22,13505,SBI Long Duration Fund
22,8980,SBI LONG TERM ADVANTAGE FUND - SERIES I
22,9063,SBI LONG TERM ADVANTAGE FUND - SERIES II
22,9533,SBI LONG TERM ADVANTAGE FUND - SERIES III
22,10680,SBI Long Term Advantage Fund - Series IV
22,10990,SBI Long Term Advantage Fund - Series V
22,11172,SBI Long Term Advantage Fund - Series VI
22,11587,SBI LONG TERM EQUITY FUND
22,12146,SBI Magnum Children's Benefit Fund - Investment Plan
22,575,SBI MAGNUM CHILDREN'S BENEFIT FUND - SAVINGS PLAN
22,11603,SBI MAGNUM COMMA FUND
22,1463,SBI MAGNUM COMMA FUND - DIVIDEND
22,1462,SBI MAGNUM COMMA FUND - GROWTH
22,11602,SBI MAGNUM CONSTANT MATURITY FUND
22,424,SBI MAGNUM CONSTANT MATURITY FUND - DIVIDEND
22,423,SBI MAGNUM CONSTANT MATURITY FUND - GROWTH
22,11604,SBI MAGNUM GILT FUND
22,960,SBI MAGNUM GILT FUND -  DIVIDEND - PF (Fixed Period - 1 Yr) Option
22,961,SBI MAGNUM GILT FUND -  DIVIDEND - PF (Fixed Period - 2 Yrs) Option
22,962,SBI MAGNUM GILT FUND -  DIVIDEND - PF (Fixed Period - 3 Yrs) Option
22,959,SBI MAGNUM GILT FUND -  DIVIDEND - PF (Regular) Option
22,956,SBI MAGNUM GILT FUND -  GROWTH - PF (Fixed Period - 1 Yr) Option
22,957,SBI MAGNUM GILT FUND -  GROWTH - PF (Fixed Period - 2 Yrs) Option
22,958,SBI MAGNUM GILT FUND -  GROWTH - PF (Fixed Period - 3 Yrs) Option
22,422,SBI MAGNUM GILT FUND - DIVIDEND
22,421,SBI MAGNUM GILT FUND - GROWTH
22,955,SBI MAGNUM GILT FUND-  GROWTH - PF (Regular) Option
22,11588,SBI MAGNUM GLOBAL FUND
22,1440,SBI MAGNUM GLOBAL FUND - DIVIDEND
22,1439,SBI MAGNUM GLOBAL FUND - GROWTH
22,254,SBI MAGNUM INCOME FUND
22,11610,SBI MAGNUM LOW DURATION FUND
22,2706,SBI MAGNUM LOW DURATION FUND - DAILY DIVIDEND
22,2708,SBI MAGNUM LOW DURATION FUND - FORTNIGHTLY DIVIDEND
22,2705,SBI MAGNUM LOW DURATION FUND - GROWTH
22,2709,SBI MAGNUM LOW DURATION FUND - MONTHLY DIVIDEND
22,2707,SBI MAGNUM LOW DURATION FUND - WEEKLY DIVIDEND
22,11594,SBI MAGNUM MEDIUM DURATION FUND
22,943,SBI MAGNUM MEDIUM DURATION FUND - DIVIDEND
22,942,SBI MAGNUM MEDIUM DURATION FUND - GROWTH
22,11601,SBI MAGNUM MIDCAP FUND
22,1359,SBI Magnum MIDCAP FUND - DIVIDEND
22,1358,SBI Magnum MIDCAP FUND - GROWTH
22,1497,SBI MAGNUM MULTICAP FUND - DIVIDEND
22,1496,SBI MAGNUM MULTICAP FUND - GROWTH
22,379,SBI MAGNUM TAXGAIN SCHEME 1993 - DIVIDEND
22,2480,SBI MAGNUM TAXGAIN SCHEME 1993 - GROWTH
22,11600,SBI MAGNUM ULTRA SHORT DURATION FUND
22,2273,SBI MAGNUM ULTRA SHORT DURATION FUND - DAILY DIVIDEND
22,255,SBI MAGNUM ULTRA SHORT DURATION FUND - GROWTH PLAN
22,256,SBI MAGNUM ULTRA SHORT DURATION FUND - WEEKLY DIVIDEND
22,11606,SBI MULTI ASSET ALLOCATION FUND
22,1595,SBI MULTI ASSET ALLOCATION FUND -  MONTHLY DIVIDEND
22,1597,SBI MULTI ASSET ALLOCATION FUND - ANNUAL DIVIDEND
22,1594,SBI MULTI ASSET ALLOCATION FUND - GROWTH
22,1596,SBI MULTI ASSET ALLOCATION FUND - QUARTERLY DIVIDEND
22,12725,SBI MultiCap Fund
22,10434,SBI Nifty 10 yr Benchmark G-Sec ETF
22,13797,SBI NIFTY 1D Rate ETF
22,11647,SBI Nifty 200 Quality 30 ETF
22,9357,SBI Nifty 50 ETF
22,14008,SBI Nifty 500 Index Fund
22,9173,SBI Nifty Bank ETF
22,14111,SBI Nifty Bank Index Fund
22,12263,SBI Nifty Consumption ETF
22,11592,SBI NIFTY INDEX FUND
22,1080,SBI NIFTY INDEX FUND - GROWTH
22,1081,SBI NIFTY INDEX FUND -DIVIDEND
22,14041,SBI Nifty India Consumption Index Fund
22,12157,SBI Nifty IT ETF
22,13167,SBI Nifty Midcap 150 Index Fund
22,9175,SBI Nifty Next 50 ETF
22,12242,SBI Nifty Next 50 Index Fund
22,12156,SBI Nifty Private Bank ETF
22,13168,SBI Nifty Smallcap 250 Index Fund
22,13959,SBI Nifty50 Equal Weight ETF
22,13854,SBI Nifty50 Equal Weight Index Fund
22,11593,SBI OVERNIGHT FUND
22,1457,SBI OVERNIGHT FUND - DIVIDEND
22,1458,SBI OVERNIGHT FUND - GROWTH
22,4675,SBI PSU FUND
22,14081,SBI Quant Fund
22,12188,SBI Retirement Benefit Fund - Aggressive Hybrid Plan
22,12265,SBI Retirement Benefit Fund - Aggressive Plan
22,12266,SBI Retirement Benefit Fund - Conservative Hybrid Plan
22,12267,SBI Retirement Benefit Fund - Conservative Plan
22,11612,SBI SAVINGS FUND
22,5057,SBI SAVINGS FUND - DAILY DIVIDEND
22,2712,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Daily Dividend
22,2714,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Fortnightly Dividend
22,2710,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Growth
22,2715,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Monthly Dividend
22,2713,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Weekly Dividend
22,2697,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL - GROWTH
22,2699,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL DIVIDEND - FORTNIGHTLY
22,2700,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL DIVIDEND - MONTHLY
22,2698,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL DIVIDEND - WEEKLY
22,11611,SBI SHORT TERM DEBT FUND
22,2703,SBI SHORT TERM DEBT FUND - FORTNIGHTLY DIVIDEND
22,2701,SBI SHORT TERM DEBT FUND - GROWTH
22,2704,SBI SHORT TERM DEBT FUND - MONTHLY DIVIDEND
22,2702,SBI SHORT TERM DEBT FUND - WEEKLY DIVIDEND
22,13950,SBI Silver ETF
22,13954,SBI Silver ETF Fund of Fund
22,7632,SBI SMALL CAP FUND
22,3349,SBI TAX ADVANTAGE FUND - SERIES I - DIVIDEND
22,3350,SBI TAX ADVANTAGE FUND - SERIES I - GROWTH
22,5949,SBI TAX ADVANTAGE FUND - SERIES II
22,7780,SBI Tax Advantage Fund - Series III
22,257,SBI TECHNOLOGY OPPORTUNITIES FUND
22,945,Z-BEFORE MERGER-SBI Magnum Income Plus Fund - Savings Plan (D)
22,944,Z-BEFORE MERGER-SBI Magnum Income Plus Fund - Savings Plan (G)
22,1060,Z-BEFORE MERGER-SBI MAGNUM NRI FLEXIASSET PLAN-DIVIDEND
22,1059,Z-BEFORE MERGER-SBI MAGNUM NRI FLEXIASSET PLAN-GROWTH
22,2127,Z-BEFORE MERGER-SBI ONE INDIA FUND - DIVIDEND (PREVIOUSLY CLOSE ENDED UPTO 14/01/2010)
22,2126,Z-BEFORE MERGER-SBI ONE INDIA FUND - GROWTH (PREVIOUSLY CLOSE ENDED UPTO 14/01/2010)
22,2129,Z-BEFORE MERGER-SBI ONE INDIA FUND - REPURCHASE NAV- DIVIDEND
22,2128,Z-BEFORE MERGER-SBI ONE INDIA FUND - REPURCHASE NAV- GROWTH
22,564,Z-OLD-Magnum Index Fund
22,392,Z-OLD-MELS 96
22,1381,Z-OLD-OLD-SBI MAGNUM DEBT FUND SERIES - 13 MONTHS - 1 - DIVIDEND
22,1529,Z-OLD-OLD-SBI MAGNUM DEBT FUND SERIES - 13 MONTHS - 2 - DIVIDEND
22,574,Z-OLD-SBI  Magnum Childrens Benefit Plan
22,2661,Z-OLD-SBI INFRASTRUCTURE FUND - SERIES I REPURCHASE NAV DIVIDEND (6/7/2007)
22,2662,Z-OLD-SBI INFRASTRUCTURE FUND - SERIES I REPURCHASE NAV GROWTH (6/7/2007)
22,1528,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 13 MONTHS - 2-GROWTH
22,1380,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 13 MONTHS-1 - GROWTH
22,1333,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 15 MONTHS-1- DIVIDEND
22,1332,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 15 MONTHS-1- GROWTH
22,1298,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 180 DAYS - 1 - DIVIDEND
22,1297,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 180 DAYS - 1 - GROWTH
22,1318,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 180 DAYS - 2 - DIVIDEND
22,1317,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 180 DAYS - 2 - GROWTH
22,1303,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 60 DAYS - 1 - DIVIDEND
22,1302,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 60 DAYS - 1 - GROWTH
22,1348,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 60 DAYS - 2 - DIVIDEND
22,1347,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 60 DAYS - 2 - GROWTH
22,1397,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 60 DAYS - 3 - DIVIDEND
22,1398,Z-OLD-SBI MAGNUM DEBT FUND SERIES - 60 DAYS - 3 - GROWTH
22,1568,Z-OLD-SBI Magnum Debt Fund Series-180 days-3-Dividend
22,1567,Z-OLD-SBI Magnum Debt Fund Series-180 days-3-Growth
22,1337,"Z-OLD-SBI Magnum G I F T Savings Scheme, 1992 - Option A"
22,1338,"Z-OLD-SBI Magnum G I F T Savings Scheme, 1992 - Option B"
22,1188,Z-OLD-SBI Magnum Income Fund - F R P - Long Term - Inst. (D)
22,1187,Z-OLD-SBI Magnum Income Fund - F R P - Long Term - Inst. (G)
22,1370,Z-OLD-SBI Magnum Inst. Income Fund -  Savings - Fortnightly(D)
22,1306,Z-OLD-SBI Magnum Inst. Income Fund -  Savings - Wkly(D)
22,851,Z-OLD-SBI Magnum Insta Cash Fund - Short Term Plan - Dividend
22,838,Z-OLD-SBI Magnum Insta Cash Fund - Short Term Plan - Growth Option
22,948,Z-OLD-SBI Magnum Institutional Income Fund - Investment - Dividend
22,947,Z-OLD-SBI Magnum Institutional Income Fund - Investment - Growth
22,950,Z-OLD-SBI Magnum Institutional Income Fund - Savings - Dividend(Upto 22/03/07)
22,949,Z-OLD-SBI Magnum Institutional Income Fund - Savings - Growth
22,1500,Z-OLD-SBI Magnum Multicap Fund
22,391,Z-OLD-SBI MELS 95
22,394,Z-OLD-SBI MGF 99
22,378,Z-OLD-SBI MGLF 94
22,253,Z-OLD-SBI MMPS 93
22,383,Z-REDEEMED SCHEME-SBI MMIS 97
22,436,Z-REDEEMED-MMIS-98I
22,437,Z-REDEEMED-MMIS-98II
22,4338,Z-REDEEMED-SBI Debt Fund Series - 13 Months - 10 (24/03/09) - Institutional Dividend
22,4339,Z-REDEEMED-SBI Debt Fund Series - 13 Months - 10 (24/03/09) - Institutional Growth
22,4340,Z-REDEEMED-SBI Debt Fund Series - 13 Months - 10 (24/03/09) - Retail Dividend
22,4341,Z-REDEEMED-SBI Debt Fund Series - 13 Months - 10 (24/03/09) - Retail Growth
22,2001,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 2- DIVIDEND
22,2000,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 2- GROWTH
22,2316,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 3- DIVIDEND
22,2315,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 3- GROWTH
22,2395,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 4 - DIVIDEND
22,2396,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 4 - GROWTH
22,3076,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 6 (14/12/07) INSTITUTIONAL DIVIDEND
22,3077,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 6 (14/12/07) INSTITUTIONAL GROWTH
22,3074,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 6 (14/12/07) RETAIL DIVIDEND
22,3075,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 6 (14/12/07) RETAIL GROWTH
22,3880,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 8 - (21/08/2008) - INSTITUTIONAL DIVIDEND
22,3879,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 8 - (21/08/2008) - INSTITUTIONAL GROWTH
22,3878,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 8 - (21/08/2008) - RETAIL DIVIDEND
22,3877,Z-REDEEMED-SBI DEBT FUND SERIES - 13 MONTHS - 8 - (21/08/2008) - RETAIL GROWTH
22,5277,Z-REDEEMED-SBI Debt Fund Series - 13 Months 11
22,4581,Z-REDEEMED-SBI Debt Fund Series - 15 Months - 5
22,4632,Z-REDEEMED-SBI Debt Fund Series - 15 Months - 5 (09/03/2010)-DIVIDEND
22,4631,Z-REDEEMED-SBI Debt Fund Series - 15 Months - 5 (09/03/2010)-GROWTH
22,1859,Z-REDEEMED-SBI Debt Fund Series - 15 Months -1- Dividend
22,1858,Z-REDEEMED-SBI Debt Fund Series - 15 Months -1-Growth
22,2925,Z-REDEEMED-SBI DEBT FUND SERIES - 18 MONTHS - 2 INSTITUTIONAL DIVIDEND (30/10/07)
22,2924,Z-REDEEMED-SBI DEBT FUND SERIES - 18 MONTHS - 2 INSTITUTIONAL GROWTH (30/10/07)
22,2921,Z-REDEEMED-SBI DEBT FUND SERIES - 18 MONTHS - 2 RETAIL DIVIDEND (30/10/07)
22,2923,Z-REDEEMED-SBI DEBT FUND SERIES - 18 MONTHS - 2 RETAIL GROWTH (30/10/07)
22,5035,Z-REDEEMED-SBI Debt Fund Series - 18 Months - 4
22,5074,Z-REDEEMED-SBI DEBT FUND SERIES - 18 MONTHS - 5
22,2078,Z-REDEEMED-SBI Debt Fund Series - 18 Months -1- Dividend
22,2077,Z-REDEEMED-SBI Debt Fund Series - 18 Months -1-Growth
22,4722,Z-REDEEMED-SBI Debt Fund Series - 180 Days - 10
22,4753,Z-REDEEMED-SBI Debt Fund Series - 180 Days - 11
22,1879,Z-REDEEMED-SBI Debt Fund Series - 180 days - 2 -D
22,1880,Z-REDEEMED-SBI Debt Fund Series - 180 days - 2 -G
22,5780,Z-REDEEMED-SBI DEBT FUND SERIES - 180 DAYS - 22
22,5831,Z-REDEEMED-SBI DEBT FUND SERIES - 180 DAYS - 23
